Store;Date;Temperature;Unemployment;IsHoliday
23;15/10/10;45.55;5.287;FALSE
23;22/10/10;43.19;5.287;FALSE
23;29/10/10;48.68;5.287;FALSE
23;5/11/10;36.6;5.287;FALSE
23;12/11/10;35.59;5.287;FALSE
23;19/11/10;41.66;5.287;FALSE
23;26/11/10;34.95;5.287;TRUE
23;3/12/10;34.3;5.287;FALSE
23;10/12/10;20.12;5.287;FALSE
23;17/12/10;23.05;5.287;FALSE
23;24/12/10;22.96;5.287;FALSE
23;31/12/10;19.05;5.287;TRUE
23;7/1/11;27.81;5.114;FALSE
23;14/1/11;18.2;5.114;FALSE
23;21/1/11;15.58;5.114;FALSE
23;28/1/11;10.91;5.114;FALSE
23;4/2/11;14.5;5.114;FALSE
23;11/2/11;21.52;5.114;TRUE
23;18/2/11;26.6;5.114;FALSE
23;25/2/11;17;5.114;FALSE
23;4/3/11;20.67;5.114;FALSE
23;11/3/11;29.36;5.114;FALSE
23;18/3/11;37.28;5.114;FALSE
23;25/3/11;29.11;5.114;FALSE
23;1/4/11;29.44;4.781;FALSE
23;8/4/11;36.74;4.781;FALSE
23;15/4/11;45.51;4.781;FALSE
23;22/4/11;39.62;4.781;FALSE
23;29/4/11;54.2;4.781;FALSE
23;6/5/11;50.07;4.781;FALSE
23;13/5/11;55.12;4.781;FALSE
23;20/5/11;56.67;4.781;FALSE
23;27/5/11;63.27;4.781;FALSE
23;3/6/11;67.21;4.781;FALSE
23;10/6/11;65.23;4.781;FALSE
23;17/6/11;61.06;4.781;FALSE
23;24/6/11;63.8;4.781;FALSE
23;1/7/11;65.65;4.584;FALSE
23;8/7/11;69.92;4.584;FALSE
23;15/7/11;69.8;4.584;FALSE
23;22/7/11;76.74;4.584;FALSE
23;29/7/11;69.55;4.584;FALSE
23;5/8/11;69.53;4.584;FALSE
23;12/8/11;69.86;4.584;FALSE
23;19/8/11;67.09;4.584;FALSE
23;26/8/11;67.04;4.584;FALSE
23;2/9/11;65.33;4.584;FALSE
23;9/9/11;66.04;4.584;TRUE
23;16/9/11;60.52;4.584;FALSE
23;23/9/11;57.14;4.584;FALSE
23;30/9/11;64.76;4.584;FALSE
23;7/10/11;49;4.42;FALSE
23;14/10/11;56.79;4.42;FALSE
23;21/10/11;52.12;4.42;FALSE
23;28/10/11;42.57;4.42;FALSE
23;4/11/11;39.18;4.42;FALSE
23;11/11/11;44.04;4.42;FALSE
23;18/11/11;45.48;4.42;FALSE
23;25/11/11;35.23;4.42;TRUE
23;2/12/11;43.6;4.42;FALSE
23;9/12/11;36.4;4.42;FALSE
23;16/12/11;32.99;4.42;FALSE
23;23/12/11;27.8;4.42;FALSE
23;30/12/11;22.3;4.42;TRUE
23;6/1/12;24.29;4.261;FALSE
23;13/1/12;28.49;4.261;FALSE
23;20/1/12;15.33;4.261;FALSE
23;27/1/12;25.71;4.261;FALSE
23;3/2/12;29.71;4.261;FALSE
23;10/2/12;26.6;4.261;TRUE
23;17/2/12;27.01;4.261;FALSE
23;24/2/12;31.12;4.261;FALSE
23;2/3/12;25.91;4.261;FALSE
23;9/3/12;33.11;4.261;FALSE
23;16/3/12;41.19;4.261;FALSE
23;23/3/12;57.82;4.261;FALSE
23;30/3/12;36.71;4.261;FALSE
23;6/4/12;37.43;4.125;FALSE
23;13/4/12;41.81;4.125;FALSE
23;20/4/12;56.55;4.125;FALSE
23;27/4/12;44.62;4.125;FALSE
23;4/5/12;45.88;4.125;FALSE
23;11/5/12;52.9;4.125;FALSE
23;18/5/12;58.42;4.125;FALSE
23;25/5/12;66.43;4.125;FALSE
23;1/6/12;66.22;4.125;FALSE
23;8/6/12;56.82;4.125;FALSE
23;15/6/12;64.73;4.125;FALSE
23;22/6/12;71.82;4.125;FALSE
23;29/6/12;64.23;4.125;FALSE
23;6/7/12;70.86;4.156;FALSE
23;13/7/12;69.19;4.156;FALSE
23;20/7/12;71.13;4.156;FALSE
23;27/7/12;69.31;4.156;FALSE
23;3/8/12;71.51;4.156;FALSE
23;10/8/12;71.12;4.156;FALSE
23;17/8/12;69.97;4.156;FALSE
23;24/8/12;64.63;4.156;FALSE
23;31/8/12;68.34;4.156;FALSE
23;7/9/12;66.74;4.156;TRUE
23;14/9/12;61.37;4.156;FALSE
23;21/9/12;56.8;4.156;FALSE
23;28/9/12;53.71;4.156;FALSE
23;5/10/12;56.65;4.145;FALSE
23;12/10/12;48.1;4.145;FALSE
23;19/10/12;47.89;4.145;FALSE
23;26/10/12;50.56;4.145;FALSE
23;2/11/12;51.88;4.145;FALSE
23;9/11/12;33.21;4.145;FALSE
23;16/11/12;39.49;4.145;FALSE
23;23/11/12;33.44;4.145;TRUE
23;30/11/12;28.25;4.145;FALSE
23;7/12/12;35.02;4.145;FALSE
23;14/12/12;33.4;4.145;FALSE
23;21/12/12;31.44;4.145;FALSE
23;28/12/12;22.04;4.145;TRUE
23;4/1/13;12.27;3.932;FALSE
23;11/1/13;26.3;3.932;FALSE
23;18/1/13;30.33;3.932;FALSE
23;25/1/13;12.05;3.932;FALSE
23;1/2/13;22.1;3.932;FALSE
23;8/2/13;14.94;3.932;TRUE
23;15/2/13;25.39;3.932;FALSE
23;22/2/13;20.86;3.932;FALSE
23;1/3/13;32.68;3.932;FALSE
23;8/3/13;28.49;3.932;FALSE
23;15/3/13;34.45;3.932;FALSE
23;22/3/13;23.83;3.932;FALSE
23;29/3/13;34.55;3.932;FALSE
23;5/4/13;35.96;3.684;FALSE
23;12/4/13;39.54;3.684;FALSE
23;19/4/13;46.36;3.684;FALSE
23;26/4/13;44.03;3.684;FALSE
23;3/5/13;56.61;NA;FALSE
23;10/5/13;62.17;NA;FALSE
23;17/5/13;51.72;NA;FALSE
23;24/5/13;59.75;NA;FALSE
23;31/5/13;55.99;NA;FALSE
23;7/6/13;62.51;NA;FALSE
23;14/6/13;58.89;NA;FALSE
23;21/6/13;61.09;NA;FALSE
23;28/6/13;71.56;NA;FALSE
23;5/7/13;71.7;NA;FALSE
23;12/7/13;72.85;NA;FALSE
23;19/7/13;76.37;NA;FALSE
23;26/7/13;66.54;NA;FALSE
24;5/2/10;22.43;8.326;FALSE
24;12/2/10;25.94;8.326;TRUE
24;19/2/10;31.05;8.326;FALSE
24;26/2/10;33.98;8.326;FALSE
24;5/3/10;36.73;8.326;FALSE
24;12/3/10;42.31;8.326;FALSE
24;19/3/10;46.09;8.326;FALSE
24;26/3/10;48.87;8.326;FALSE
24;2/4/10;45.22;8.211;FALSE
24;9/4/10;62.06;8.211;FALSE
24;16/4/10;51.08;8.211;FALSE
24;23/4/10;51.07;8.211;FALSE
24;30/4/10;51.48;8.211;FALSE
24;7/5/10;66.65;8.211;FALSE
24;14/5/10;51.31;8.211;FALSE
24;21/5/10;60.44;8.211;FALSE
24;28/5/10;69.59;8.211;FALSE
24;4/6/10;71.99;8.211;FALSE
24;11/6/10;64.84;8.211;FALSE
24;18/6/10;67.17;8.211;FALSE
24;25/6/10;74.9;8.211;FALSE
24;2/7/10;71.12;8.117;FALSE
24;9/7/10;79.05;8.117;FALSE
24;16/7/10;76.56;8.117;FALSE
24;23/7/10;75.27;8.117;FALSE
24;30/7/10;75.91;8.117;FALSE
24;6/8/10;74.54;8.117;FALSE
24;13/8/10;74.17;8.117;FALSE
24;20/8/10;72.17;8.117;FALSE
24;27/8/10;67;8.117;FALSE
24;3/9/10;73.52;8.117;FALSE
24;10/9/10;67.11;8.117;TRUE
24;17/9/10;60.31;8.117;FALSE
24;24/9/10;64.3;8.117;FALSE
24;1/10/10;66.88;8.275;FALSE
24;8/10/10;54.82;8.275;FALSE
24;15/10/10;52.83;8.275;FALSE
24;22/10/10;48.69;8.275;FALSE
24;29/10/10;57.29;8.275;FALSE
24;5/11/10;42.2;8.275;FALSE
24;12/11/10;41.76;8.275;FALSE
24;19/11/10;45.63;8.275;FALSE
24;26/11/10;41.92;8.275;TRUE
24;3/12/10;37.08;8.275;FALSE
24;10/12/10;27.11;8.275;FALSE
24;17/12/10;27.99;8.275;FALSE
24;24/12/10;27.74;8.275;FALSE
24;31/12/10;25.9;8.275;TRUE
24;7/1/11;30.72;8.252;FALSE
24;14/1/11;22.41;8.252;FALSE
24;21/1/11;23.69;8.252;FALSE
24;28/1/11;17.91;8.252;FALSE
24;4/2/11;23.83;8.252;FALSE
24;11/2/11;26.51;8.252;TRUE
24;18/2/11;34.04;8.252;FALSE
24;25/2/11;26.09;8.252;FALSE
24;4/3/11;31.36;8.252;FALSE
24;11/3/11;39.51;8.252;FALSE
24;18/3/11;43.39;8.252;FALSE
24;25/3/11;36.88;8.252;FALSE
24;1/4/11;35.73;8.212;FALSE
24;8/4/11;44.7;8.212;FALSE
24;15/4/11;52.36;8.212;FALSE
24;22/4/11;46;8.212;FALSE
24;29/4/11;60.48;8.212;FALSE
24;6/5/11;55.75;8.212;FALSE
24;13/5/11;58.49;8.212;FALSE
24;20/5/11;59.84;8.212;FALSE
24;27/5/11;65.74;8.212;FALSE
24;3/6/11;73.12;8.212;FALSE
24;10/6/11;70.02;8.212;FALSE
24;17/6/11;64.34;8.212;FALSE
24;24/6/11;68.88;8.212;FALSE
24;1/7/11;70.27;8.358;FALSE
24;8/7/11;72.56;8.358;FALSE
24;15/7/11;74.43;8.358;FALSE
24;22/7/11;79.29;8.358;FALSE
24;29/7/11;74.84;8.358;FALSE
24;5/8/11;74.64;8.358;FALSE
24;12/8/11;72.52;8.358;FALSE
24;19/8/11;69.93;8.358;FALSE
24;26/8/11;69.94;8.358;FALSE
24;2/9/11;68.14;8.358;FALSE
24;9/9/11;68.32;8.358;TRUE
24;16/9/11;65.56;8.358;FALSE
24;23/9/11;60.61;8.358;FALSE
24;30/9/11;68;8.358;FALSE
24;7/10/11;53.87;8.454;FALSE
24;14/10/11;60.21;8.454;FALSE
24;21/10/11;56.6;8.454;FALSE
24;28/10/11;48;8.454;FALSE
24;4/11/11;39.87;8.454;FALSE
24;11/11/11;46.78;8.454;FALSE
24;18/11/11;48.17;8.454;FALSE
24;25/11/11;41.83;8.454;TRUE
24;2/12/11;47.21;8.454;FALSE
24;9/12/11;42.3;8.454;FALSE
24;16/12/11;36;8.454;FALSE
24;23/12/11;36.93;8.454;FALSE
24;30/12/11;33.45;8.454;TRUE
24;6/1/12;32.86;8.659;FALSE
24;13/1/12;36.5;8.659;FALSE
24;20/1/12;25.73;8.659;FALSE
24;27/1/12;31.92;8.659;FALSE
24;3/2/12;38.61;8.659;FALSE
24;10/2/12;33.82;8.659;TRUE
24;17/2/12;33.92;8.659;FALSE
24;24/2/12;37.35;8.659;FALSE
24;2/3/12;35.36;8.659;FALSE
24;9/3/12;41.5;8.659;FALSE
24;16/3/12;48.68;8.659;FALSE
24;23/3/12;59.51;8.659;FALSE
24;30/3/12;47.28;8.659;FALSE
24;6/4/12;45.25;8.983;FALSE
24;13/4/12;48.65;8.983;FALSE
24;20/4/12;61.05;8.983;FALSE
24;27/4/12;49.26;8.983;FALSE
24;4/5/12;52.14;8.983;FALSE
24;11/5/12;58.7;8.983;FALSE
24;18/5/12;63.1;8.983;FALSE
24;25/5/12;65.79;8.983;FALSE
24;1/6/12;71.79;8.983;FALSE
24;8/6/12;59.93;8.983;FALSE
24;15/6/12;68.28;8.983;FALSE
24;22/6/12;72.29;8.983;FALSE
24;29/6/12;70.4;8.983;FALSE
24;6/7/12;77.18;8.953;FALSE
24;13/7/12;75.36;8.953;FALSE
24;20/7/12;76.42;8.953;FALSE
24;27/7/12;73.62;8.953;FALSE
24;3/8/12;73.26;8.953;FALSE
24;10/8/12;75.53;8.953;FALSE
24;17/8/12;72.87;8.953;FALSE
24;24/8/12;68.13;8.953;FALSE
24;31/8/12;71.18;8.953;FALSE
24;7/9/12;72.81;8.953;TRUE
24;14/9/12;64.28;8.953;FALSE
24;21/9/12;61.25;8.953;FALSE
24;28/9/12;58.86;8.953;FALSE
24;5/10/12;60.35;8.693;FALSE
24;12/10/12;51.64;8.693;FALSE
24;19/10/12;52.59;8.693;FALSE
24;26/10/12;55.16;8.693;FALSE
24;2/11/12;52.73;8.693;FALSE
24;9/11/12;38.21;8.693;FALSE
24;16/11/12;44;8.693;FALSE
24;23/11/12;35.83;8.693;TRUE
24;30/11/12;35.7;8.693;FALSE
24;7/12/12;38.41;8.693;FALSE
24;14/12/12;37.88;8.693;FALSE
24;21/12/12;38.07;8.693;FALSE
24;28/12/12;31.85;8.693;TRUE
24;4/1/13;25.19;8.75;FALSE
24;11/1/13;32.93;8.75;FALSE
24;18/1/13;34.96;8.75;FALSE
24;25/1/13;22.23;8.75;FALSE
24;1/2/13;30.77;8.75;FALSE
24;8/2/13;24.78;8.75;TRUE
24;15/2/13;30.83;8.75;FALSE
24;22/2/13;28.04;8.75;FALSE
24;1/3/13;36.25;8.75;FALSE
24;8/3/13;34;8.75;FALSE
24;15/3/13;38.82;8.75;FALSE
24;22/3/13;31.29;8.75;FALSE
24;29/3/13;39.04;8.75;FALSE
24;5/4/13;41.09;8.362;FALSE
24;12/4/13;49.38;8.362;FALSE
24;19/4/13;51.45;8.362;FALSE
24;26/4/13;48.5;8.362;FALSE
24;3/5/13;56.72;NA;FALSE
24;10/5/13;58.63;NA;FALSE
24;17/5/13;56.46;NA;FALSE
24;24/5/13;64.66;NA;FALSE
24;31/5/13;61.54;NA;FALSE
24;7/6/13;66.29;NA;FALSE
24;14/6/13;63.33;NA;FALSE
24;21/6/13;66.47;NA;FALSE
24;28/6/13;75.87;NA;FALSE
24;5/7/13;76.41;NA;FALSE
24;12/7/13;77.83;NA;FALSE
24;19/7/13;80.11;NA;FALSE
24;26/7/13;74.01;NA;FALSE
25;5/2/10;21.1;8.187;FALSE
25;12/2/10;19.64;8.187;TRUE
25;19/2/10;24.16;8.187;FALSE
25;26/2/10;29.16;8.187;FALSE
25;5/3/10;29.45;8.187;FALSE
25;12/3/10;40.05;8.187;FALSE
25;19/3/10;45;8.187;FALSE
25;26/3/10;45.84;8.187;FALSE
25;2/4/10;47.2;7.856;FALSE
25;9/4/10;61.36;7.856;FALSE
25;16/4/10;52.16;7.856;FALSE
25;23/4/10;46.12;7.856;FALSE
25;30/4/10;50.97;7.856;FALSE
25;7/5/10;63.67;7.856;FALSE
25;14/5/10;50.27;7.856;FALSE
25;21/5/10;57.17;7.856;FALSE
25;28/5/10;69.31;7.856;FALSE
25;4/6/10;69.22;7.856;FALSE
25;11/6/10;63.68;7.856;FALSE
25;18/6/10;69.56;7.856;FALSE
25;25/6/10;72.17;7.856;FALSE
25;2/7/10;66.42;7.527;FALSE
25;9/7/10;75.24;7.527;FALSE
25;16/7/10;73.43;7.527;FALSE
25;23/7/10;75.37;7.527;FALSE
25;30/7/10;71.99;7.527;FALSE
25;6/8/10;71.79;7.527;FALSE
25;13/8/10;72.73;7.527;FALSE
25;20/8/10;71.81;7.527;FALSE
25;27/8/10;67.15;7.527;FALSE
25;3/9/10;71.17;7.527;FALSE
25;10/9/10;61.14;7.527;TRUE
25;17/9/10;60.13;7.527;FALSE
25;24/9/10;65.06;7.527;FALSE
25;1/10/10;57.56;7.484;FALSE
25;8/10/10;48.46;7.484;FALSE
25;15/10/10;54.09;7.484;FALSE
25;22/10/10;46.73;7.484;FALSE
25;29/10/10;55.72;7.484;FALSE
25;5/11/10;38.8;7.484;FALSE
25;12/11/10;40.68;7.484;FALSE
25;19/11/10;42.72;7.484;FALSE
25;26/11/10;43.43;7.484;TRUE
25;3/12/10;32.41;7.484;FALSE
25;10/12/10;22.65;7.484;FALSE
25;17/12/10;21.6;7.484;FALSE
25;24/12/10;22.94;7.484;FALSE
25;31/12/10;25.89;7.484;TRUE
25;7/1/11;29;7.343;FALSE
25;14/1/11;18.3;7.343;FALSE
25;21/1/11;23.21;7.343;FALSE
25;28/1/11;18.92;7.343;FALSE
25;4/2/11;23.94;7.343;FALSE
25;11/2/11;21.18;7.343;TRUE
25;18/2/11;38.42;7.343;FALSE
25;25/2/11;28.36;7.343;FALSE
25;4/3/11;31.59;7.343;FALSE
25;11/3/11;36.73;7.343;FALSE
25;18/3/11;40.94;7.343;FALSE
25;25/3/11;38.51;7.343;FALSE
25;1/4/11;28.5;7.287;FALSE
25;8/4/11;42.11;7.287;FALSE
25;15/4/11;51.43;7.287;FALSE
25;22/4/11;45.87;7.287;FALSE
25;29/4/11;58.43;7.287;FALSE
25;6/5/11;49.5;7.287;FALSE
25;13/5/11;60.1;7.287;FALSE
25;20/5/11;56.56;7.287;FALSE
25;27/5/11;67.18;7.287;FALSE
25;3/6/11;70.69;7.287;FALSE
25;10/6/11;71.45;7.287;FALSE
25;17/6/11;63.58;7.287;FALSE
25;24/6/11;70.71;7.287;FALSE
25;1/7/11;66.61;7.274;FALSE
25;8/7/11;71.64;7.274;FALSE
25;15/7/11;72.67;7.274;FALSE
25;22/7/11;78.1;7.274;FALSE
25;29/7/11;74.72;7.274;FALSE
25;5/8/11;74;7.274;FALSE
25;12/8/11;70.93;7.274;FALSE
25;19/8/11;68.09;7.274;FALSE
25;26/8/11;66.8;7.274;FALSE
25;2/9/11;67.2;7.274;FALSE
25;9/9/11;67.51;7.274;TRUE
25;16/9/11;62.05;7.274;FALSE
25;23/9/11;60.28;7.274;FALSE
25;30/9/11;60.7;7.274;FALSE
25;7/10/11;50.82;7.082;FALSE
25;14/10/11;58.95;7.082;FALSE
25;21/10/11;50.22;7.082;FALSE
25;28/10/11;46.28;7.082;FALSE
25;4/11/11;40.88;7.082;FALSE
25;11/11/11;44.81;7.082;FALSE
25;18/11/11;46.41;7.082;FALSE
25;25/11/11;43.49;7.082;TRUE
25;2/12/11;42.85;7.082;FALSE
25;9/12/11;38.69;7.082;FALSE
25;16/12/11;33.09;7.082;FALSE
25;23/12/11;36.56;7.082;FALSE
25;30/12/11;32.42;7.082;TRUE
25;6/1/12;30.23;6.961;FALSE
25;13/1/12;34.6;6.961;FALSE
25;20/1/12;23.87;6.961;FALSE
25;27/1/12;32.24;6.961;FALSE
25;3/2/12;34.98;6.961;FALSE
25;10/2/12;32.47;6.961;TRUE
25;17/2/12;32.23;6.961;FALSE
25;24/2/12;35.51;6.961;FALSE
25;2/3/12;36.01;6.961;FALSE
25;9/3/12;37.44;6.961;FALSE
25;16/3/12;50.64;6.961;FALSE
25;23/3/12;62.7;6.961;FALSE
25;30/3/12;47.92;6.961;FALSE
25;6/4/12;44.73;7.139;FALSE
25;13/4/12;42.46;7.139;FALSE
25;20/4/12;57.1;7.139;FALSE
25;27/4/12;44.2;7.139;FALSE
25;4/5/12;58.76;7.139;FALSE
25;11/5/12;59.21;7.139;FALSE
25;18/5/12;58.21;7.139;FALSE
25;25/5/12;67.69;7.139;FALSE
25;1/6/12;69.54;7.139;FALSE
25;8/6/12;58.48;7.139;FALSE
25;15/6/12;68.34;7.139;FALSE
25;22/6/12;73.52;7.139;FALSE
25;29/6/12;69.84;7.139;FALSE
25;6/7/12;75.52;7.28;FALSE
25;13/7/12;73.87;7.28;FALSE
25;20/7/12;74.32;7.28;FALSE
25;27/7/12;72.98;7.28;FALSE
25;3/8/12;72.08;7.28;FALSE
25;10/8/12;71.93;7.28;FALSE
25;17/8/12;66.99;7.28;FALSE
25;24/8/12;64.53;7.28;FALSE
25;31/8/12;68.55;7.28;FALSE
25;7/9/12;72.79;7.28;TRUE
25;14/9/12;60.9;7.28;FALSE
25;21/9/12;57.6;7.28;FALSE
25;28/9/12;54.52;7.28;FALSE
25;5/10/12;57.58;7.293;FALSE
25;12/10/12;43.74;7.293;FALSE
25;19/10/12;51.93;7.293;FALSE
25;26/10/12;56.69;7.293;FALSE
25;2/11/12;40.83;7.293;FALSE
25;9/11/12;34.59;7.293;FALSE
25;16/11/12;42.75;7.293;FALSE
25;23/11/12;40.33;7.293;TRUE
25;30/11/12;31.96;7.293;FALSE
25;7/12/12;44.84;7.293;FALSE
25;14/12/12;37.79;7.293;FALSE
25;21/12/12;39.12;7.293;FALSE
25;28/12/12;27.55;7.293;TRUE
25;4/1/13;22.62;7.439;FALSE
25;11/1/13;33.27;7.439;FALSE
25;18/1/13;37.9;7.439;FALSE
25;25/1/13;18.89;7.439;FALSE
25;1/2/13;32.57;7.439;FALSE
25;8/2/13;23.08;7.439;TRUE
25;15/2/13;31.71;7.439;FALSE
25;22/2/13;23.16;7.439;FALSE
25;1/3/13;31.95;7.439;FALSE
25;8/3/13;28.79;7.439;FALSE
25;15/3/13;39.22;7.439;FALSE
25;22/3/13;28.89;7.439;FALSE
25;29/3/13;34.08;7.439;FALSE
25;5/4/13;36.75;7.191;FALSE
25;12/4/13;56.08;7.191;FALSE
25;19/4/13;56.15;7.191;FALSE
25;26/4/13;45.91;7.191;FALSE
25;3/5/13;59.39;NA;FALSE
25;10/5/13;61.81;NA;FALSE
25;17/5/13;54.59;NA;FALSE
25;24/5/13;67.35;NA;FALSE
25;31/5/13;62.98;NA;FALSE
25;7/6/13;65.06;NA;FALSE
25;14/6/13;65.58;NA;FALSE
25;21/6/13;67.26;NA;FALSE
25;28/6/13;73.84;NA;FALSE
25;5/7/13;71.26;NA;FALSE
25;12/7/13;72.09;NA;FALSE
25;19/7/13;77.73;NA;FALSE
25;26/7/13;68.72;NA;FALSE
26;5/2/10;9.55;8.488;FALSE
26;12/2/10;18.14;8.488;TRUE
26;19/2/10;22.62;8.488;FALSE
26;26/2/10;27.32;8.488;FALSE
26;5/3/10;28.6;8.488;FALSE
26;12/3/10;31.1;8.488;FALSE
26;19/3/10;35.34;8.488;FALSE
26;26/3/10;35.26;8.488;FALSE
26;2/4/10;36.53;8.512;FALSE
26;9/4/10;50.13;8.512;FALSE
26;16/4/10;36.6;8.512;FALSE
26;23/4/10;39.68;8.512;FALSE
26;30/4/10;40.56;8.512;FALSE
26;7/5/10;54.72;8.512;FALSE
26;14/5/10;39.08;8.512;FALSE
26;21/5/10;50.81;8.512;FALSE
26;28/5/10;61.65;8.512;FALSE
26;4/6/10;58.46;8.512;FALSE
26;11/6/10;51.62;8.512;FALSE
26;18/6/10;53.62;8.512;FALSE
26;25/6/10;63.78;8.512;FALSE
26;2/7/10;58.9;8.445;FALSE
26;9/7/10;71.08;8.445;FALSE
26;16/7/10;67.66;8.445;FALSE
26;23/7/10;65.4;8.445;FALSE
26;30/7/10;63.79;8.445;FALSE
26;6/8/10;62.93;8.445;FALSE
26;13/8/10;61.58;8.445;FALSE
26;20/8/10;62.68;8.445;FALSE
26;27/8/10;57.23;8.445;FALSE
26;3/9/10;66.93;8.445;FALSE
26;10/9/10;54.82;8.445;TRUE
26;17/9/10;50.08;8.445;FALSE
26;24/9/10;52.47;8.445;FALSE
26;1/10/10;57.8;8.149;FALSE
26;8/10/10;46.81;8.149;FALSE
26;15/10/10;39.93;8.149;FALSE
26;22/10/10;36.13;8.149;FALSE
26;29/10/10;40.3;8.149;FALSE
26;5/11/10;30.51;8.149;FALSE
26;12/11/10;37.51;8.149;FALSE
26;19/11/10;36.73;8.149;FALSE
26;26/11/10;28.11;8.149;TRUE
26;3/12/10;27.73;8.149;FALSE
26;10/12/10;16.6;8.149;FALSE
26;17/12/10;20.61;8.149;FALSE
26;24/12/10;21.81;8.149;FALSE
26;31/12/10;18.73;8.149;TRUE
26;7/1/11;21.13;7.907;FALSE
26;14/1/11;16.7;7.907;FALSE
26;21/1/11;12.98;7.907;FALSE
26;28/1/11;5.54;7.907;FALSE
26;4/2/11;11.17;7.907;FALSE
26;11/2/11;15.12;7.907;TRUE
26;18/2/11;19.63;7.907;FALSE
26;25/2/11;16.3;7.907;FALSE
26;4/3/11;14.31;7.907;FALSE
26;11/3/11;28.13;7.907;FALSE
26;18/3/11;31.76;7.907;FALSE
26;25/3/11;22.99;7.907;FALSE
26;1/4/11;22.99;7.818;FALSE
26;8/4/11;29.09;7.818;FALSE
26;15/4/11;39.46;7.818;FALSE
26;22/4/11;33.81;7.818;FALSE
26;29/4/11;47.17;7.818;FALSE
26;6/5/11;45;7.818;FALSE
26;13/5/11;48.2;7.818;FALSE
26;20/5/11;48.86;7.818;FALSE
26;27/5/11;56.74;7.818;FALSE
26;3/6/11;60.49;7.818;FALSE
26;10/6/11;59.85;7.818;FALSE
26;17/6/11;54.5;7.818;FALSE
26;24/6/11;56.94;7.818;FALSE
26;1/7/11;59.89;7.767;FALSE
26;8/7/11;63.34;7.767;FALSE
26;15/7/11;64.43;7.767;FALSE
26;22/7/11;69.52;7.767;FALSE
26;29/7/11;63.32;7.767;FALSE
26;5/8/11;63.16;7.767;FALSE
26;12/8/11;62.99;7.767;FALSE
26;19/8/11;60.58;7.767;FALSE
26;26/8/11;61.1;7.767;FALSE
26;2/9/11;59.67;7.767;FALSE
26;9/9/11;60.98;7.767;TRUE
26;16/9/11;55.19;7.767;FALSE
26;23/9/11;50.72;7.767;FALSE
26;30/9/11;59.42;7.767;FALSE
26;7/10/11;46.84;7.598;FALSE
26;14/10/11;53.91;7.598;FALSE
26;21/10/11;45.23;7.598;FALSE
26;28/10/11;35.06;7.598;FALSE
26;4/11/11;31.7;7.598;FALSE
26;11/11/11;40.08;7.598;FALSE
26;18/11/11;37.78;7.598;FALSE
26;25/11/11;31.07;7.598;TRUE
26;2/12/11;36.74;7.598;FALSE
26;9/12/11;34.24;7.598;FALSE
26;16/12/11;28.24;7.598;FALSE
26;23/12/11;22.53;7.598;FALSE
26;30/12/11;18.8;7.598;TRUE
26;6/1/12;22.94;7.467;FALSE
26;13/1/12;25.55;7.467;FALSE
26;20/1/12;15.22;7.467;FALSE
26;27/1/12;24.16;7.467;FALSE
26;3/2/12;25.24;7.467;FALSE
26;10/2/12;23.89;7.467;TRUE
26;17/2/12;23.9;7.467;FALSE
26;24/2/12;28.06;7.467;FALSE
26;2/3/12;22.49;7.467;FALSE
26;9/3/12;29.03;7.467;FALSE
26;16/3/12;35.06;7.467;FALSE
26;23/3/12;49.97;7.467;FALSE
26;30/3/12;33.33;7.467;FALSE
26;6/4/12;33.35;7.489;FALSE
26;13/4/12;36.9;7.489;FALSE
26;20/4/12;50.81;7.489;FALSE
26;27/4/12;43.6;7.489;FALSE
26;4/5/12;40.29;7.489;FALSE
26;11/5/12;47.11;7.489;FALSE
26;18/5/12;52.55;7.489;FALSE
26;25/5/12;58.2;7.489;FALSE
26;1/6/12;58.51;7.489;FALSE
26;8/6/12;49.43;7.489;FALSE
26;15/6/12;57.84;7.489;FALSE
26;22/6/12;63.04;7.489;FALSE
26;29/6/12;60.71;7.489;FALSE
26;6/7/12;64.94;7.405;FALSE
26;13/7/12;64.47;7.405;FALSE
26;20/7/12;66.75;7.405;FALSE
26;27/7/12;64.12;7.405;FALSE
26;3/8/12;65.6;7.405;FALSE
26;10/8/12;67.01;7.405;FALSE
26;17/8/12;65.54;7.405;FALSE
26;24/8/12;62.08;7.405;FALSE
26;31/8/12;63.69;7.405;FALSE
26;7/9/12;61.58;7.405;TRUE
26;14/9/12;57.69;7.405;FALSE
26;21/9/12;52.68;7.405;FALSE
26;28/9/12;50.66;7.405;FALSE
26;5/10/12;54.07;7.138;FALSE
26;12/10/12;45.19;7.138;FALSE
26;19/10/12;43.51;7.138;FALSE
26;26/10/12;46.95;7.138;FALSE
26;2/11/12;48.67;7.138;FALSE
26;9/11/12;32.72;7.138;FALSE
26;16/11/12;38.23;7.138;FALSE
26;23/11/12;33.94;7.138;TRUE
26;30/11/12;24.71;7.138;FALSE
26;7/12/12;32.26;7.138;FALSE
26;14/12/12;30.62;7.138;FALSE
26;21/12/12;29.43;7.138;FALSE
26;28/12/12;23.73;7.138;TRUE
26;4/1/13;11.17;7.097;FALSE
26;11/1/13;22.01;7.097;FALSE
26;18/1/13;25.76;7.097;FALSE
26;25/1/13;6.27;7.097;FALSE
26;1/2/13;21.46;7.097;FALSE
26;8/2/13;12.14;7.097;TRUE
